Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Thumb_tip_x,Thumb_tip_y,Thumb_tip_z,Index_tip_x,Index_tip_y,Index_tip_z,Middle_tip_x,Middle_tip_y,Middle_tip_z,Ring_tip_x,Ring_tip_y,Ring_tip_z,Pinky_tip_x,Pinky_tip_y,Pinky_tip_z,Palm_tip_x,Palm_tip_y,Palm_tip_z
38,121,129,102,37,36,19,23,61.666282653808594,27.68927574157715,-1.0071922540664673,-26.457887649536133,-50.6366081237793,-12.027050018310547,-0.4332118630409241,-64.23990631103516,-75.11170959472656,-69.13903045654297,-42.89925765991211,21.564594268798828,144.27259826660156,146.4419708251953,138.8145294189453,136.5780487060547,136.1642608642578,145.84437561035156
37,115,139,102,40,37,19,20,62.4041633605957,27.656230926513672,-1.0377132892608643,-26.475698471069336,-50.63844680786133,-11.963360786437988,0.20330266654491425,-64.253662109375,-75.12325286865234,-69.14265441894531,-42.9063720703125,21.605987548828125,144.2769775390625,146.42678833007812,138.79808044433594,136.56890869140625,136.1578369140625,145.76815795898438
40,121,137,96,38,33,20,20,63.0733642578125,27.625335693359375,-1.0656776428222656,-26.49193572998047,-50.64037322998047,-11.896411895751953,0.789263904094696,-64.26649475097656,-75.13371276855469,-69.14585876464844,-42.91387939453125,21.643844604492188,144.2705841064453,146.4119415283203,138.78256225585938,136.56024169921875,136.1509552001953,145.69088745117188
39,105,135,86,39,33,20,21,63.68650817871094,27.5953426361084,-1.0931167602539062,-26.50896644592285,-50.64279556274414,-11.837653160095215,1.3324341773986816,-64.27900695800781,-75.14395904541016,-69.14920043945312,-42.92342758178711,21.668272018432617,144.25743103027344,146.39691162109375,138.76641845703125,136.55064392089844,136.14205932617188,145.6284637451172
40,102,122,85,37,32,18,21,64.24073791503906,27.566036224365234,-1.1204602718353271,-26.527225494384766,-50.64589309692383,-11.784452438354492,1.8295212984085083,-64.29127502441406,-75.1541976928711,-69.15278625488281,-42.935813903808594,21.68891143798828,144.23599243164062,146.3814697265625,138.74942016601562,136.54002380371094,136.13035583496094,145.5758819580078
39,97,111,79,35,27,21,25,64.73668670654297,27.537328720092773,-1.1477643251419067,-26.54684829711914,-50.64971923828125,-11.739377975463867,2.2830986976623535,-64.30337524414062,-75.16446685791016,-69.15667724609375,-42.951454162597656,21.70409393310547,144.21376037597656,146.36585998535156,138.7320556640625,136.528076171875,136.1153564453125,145.5352325439453
44,108,125,85,32,26,21,32,65.57405853271484,27.48293113708496,-1.2008546590805054,-26.58884048461914,-50.65913772583008,-11.625777244567871,3.0734920501708984,-64.32647705078125,-75.1845703125,-69.16497039794922,-42.992088317871094,21.74940299987793,144.1623077392578,146.333984375,138.695068359375,136.4999542236328,136.0756072998047,145.4332733154297
45,110,128,99,40,37,21,32,65.91185760498047,27.45687484741211,-1.2270162105560303,-26.611072540283203,-50.664581298828125,-11.571694374084473,3.4024577140808105,-64.33767700195312,-75.19463348388672,-69.16942596435547,-43.016883850097656,21.766321182250977,144.1392364501953,146.31741333007812,138.67518615722656,136.48373413085938,136.05091857910156,145.39013671875
46,130,139,107,48,45,21,32,66.20833587646484,27.43146324157715,-1.2529146671295166,-26.633840560913086,-50.670352935791016,-11.520649909973145,3.692817211151123,-64.34872436523438,-75.20471954345703,-69.17403411865234,-43.04411697387695,21.78135871887207,144.11251831054688,146.3004608154297,138.65457153320312,136.46609497070312,136.02359008789062,145.348388671875
43,129,147,108,48,44,22,31,66.47142791748047,27.40694236755371,-1.2781838178634644,-26.65675163269043,-50.6762809753418,-11.476253509521484,3.951937675476074,-64.35948181152344,-75.21466064453125,-69.17876434326172,-43.072998046875,21.79482078552246,144.0830841064453,146.28334045410156,138.6334228515625,136.44769287109375,135.9944610595703,145.31036376953125
42,127,148,106,50,45,19,29,66.70307159423828,27.383176803588867,-1.3030099868774414,-26.679723739624023,-50.68228530883789,-11.441934585571289,4.183521747589111,-64.37001037597656,-75.22453308105469,-69.18359375,-43.1032600402832,21.80558204650879,144.05528259277344,146.26620483398438,138.612060546875,136.42860412597656,135.96376037597656,145.28038024902344
38,122,139,118,55,51,20,24,66.90227508544922,27.36007308959961,-1.3272169828414917,-26.702533721923828,-50.68825149536133,-11.419140815734863,4.385218143463135,-64.38035583496094,-75.23421478271484,-69.18846893310547,-43.134151458740234,21.811399459838867,144.03111267089844,146.2494354248047,138.5907745361328,136.4092254638672,135.9323272705078,145.2602996826172
36,119,139,112,52,44,20,22,67.2116928100586,27.31412696838379,-1.3741652965545654,-26.737703323364258,-50.69979476928711,-11.397696495056152,4.7023444175720215,-64.40133666992188,-75.25309753417969,-69.19615936279297,-43.1954345703125,21.812332153320312,143.99363708496094,146.2167510986328,138.549072265625,136.3794403076172,135.86978149414062,145.24615478515625
35,99,137,102,49,41,21,23,67.2116928100586,27.31412696838379,-1.3741652965545654,-26.737703323364258,-50.69979476928711,-11.397696495056152,4.7023444175720215,-64.40133666992188,-75.25309753417969,-69.19615936279297,-43.1954345703125,21.812332153320312,143.99363708496094,146.2167510986328,138.549072265625,136.3794403076172,135.86978149414062,145.24615478515625
36,97,137,105,50,45,21,24,67.43643951416016,27.270042419433594,-1.4164223670959473,-26.76176643371582,-50.710662841796875,-11.387020111083984,4.935095310211182,-64.42183685302734,-75.27008819580078,-69.20160675048828,-43.253963470458984,21.809045791625977,143.96595764160156,146.18630981445312,138.51356506347656,136.3603973388672,135.80979919433594,145.24302673339844
35,98,136,116,51,48,22,22,67.52957153320312,27.249204635620117,-1.4364821910858154,-26.77493667602539,-50.71528244018555,-11.382441520690918,5.031912803649902,-64.43168640136719,-75.27820587158203,-69.20468139648438,-43.27890396118164,21.806711196899414,143.9541778564453,146.17245483398438,138.4976806640625,136.3505401611328,135.78424072265625,145.24288940429688
34,102,135,101,48,41,21,21,67.61267852783203,27.2289981842041,-1.456231713294983,-26.788480758666992,-50.71908950805664,-11.37801456451416,5.118633270263672,-64.44134521484375,-75.2862777709961,-69.20789337158203,-43.299556732177734,21.804336547851562,143.94349670410156,146.1595001220703,138.48289489746094,136.34068298339844,135.76307678222656,145.2430419921875
34,106,135,99,46,41,22,21,67.68407440185547,27.20928955078125,-1.4759410619735718,-26.802093505859375,-50.72193908691406,-11.374189376831055,5.193711280822754,-64.45086669921875,-75.29441833496094,-69.211181640625,-43.315040588378906,21.802181243896484,143.93421936035156,146.14712524414062,138.46893310546875,136.3309326171875,135.74722290039062,145.24400329589844
37,103,132,98,42,38,21,21,67.82341003417969,27.171356201171875,-1.5120705366134644,-26.825239181518555,-50.72586441040039,-11.359493255615234,5.341032028198242,-64.46968841552734,-75.30960845947266,-69.21697235107422,-43.33671569824219,21.792251586914062,143.9122314453125,146.124267578125,138.44403076171875,136.3145751953125,135.72506713867188,145.24473571777344
37,112,125,92,48,37,21,20,67.8829116821289,27.153034210205078,-1.5278105735778809,-26.832805633544922,-50.727359771728516,-11.353206634521484,5.404595375061035,-64.4790267944336,-75.31636810302734,-69.21894073486328,-43.34511947631836,21.786258697509766,143.90243530273438,146.1136932373047,138.43338012695312,136.30918884277344,135.7164764404297,145.24771118164062
40,117,129,75,49,37,23,20,67.93598175048828,27.135128021240234,-1.540533185005188,-26.839736938476562,-50.72883605957031,-11.343962669372559,5.4614644050598145,-64.48831939697266,-75.3219223022461,-69.22080993652344,-43.353633880615234,21.778749465942383,143.89353942871094,146.1034393310547,138.42469787597656,136.30418395996094,135.70777893066406,145.25173950195312
39,108,121,70,48,41,25,20,67.9847183227539,27.117462158203125,-1.551864504814148,-26.847251892089844,-50.73039627075195,-11.331636428833008,5.513732433319092,-64.49764251708984,-75.32699584960938,-69.22289276123047,-43.36290740966797,21.770753860473633,143.8852081298828,146.09300231933594,138.41683959960938,136.29859924316406,135.69830322265625,145.25588989257812
39,105,115,69,47,41,24,20,68.034423828125,27.100034713745117,-1.5638911724090576,-26.85593032836914,-50.73218536376953,-11.315211296081543,5.566954612731934,-64.50700378417969,-75.33250427246094,-69.22538757324219,-43.37396240234375,21.76386260986328,143.87635803222656,146.0823516845703,138.40823364257812,136.2919464111328,135.68695068359375,145.25775146484375
38,106,124,64,47,45,26,20,68.08641815185547,27.083045959472656,-1.576892614364624,-26.86579132080078,-50.734195709228516,-11.295588493347168,5.622617244720459,-64.51628875732422,-75.33860778808594,-69.22830963134766,-43.38702392578125,21.7585506439209,143.86666870117188,146.07154846191406,138.3985595703125,136.2841033935547,135.6735076904297,145.25765991210938
38,106,121,69,42,42,25,20,68.14066314697266,27.06658172607422,-1.5907493829727173,-26.876819610595703,-50.73637771606445,-11.267037391662598,5.680675506591797,-64.52552032470703,-75.34532165527344,-69.23170471191406,-43.40205383300781,21.751863479614258,143.8560791015625,146.06048583984375,138.38771057128906,136.27484130859375,135.65798950195312,145.2580108642578
36,98,111,71,37,41,22,20,68.25878143310547,27.03528594970703,-1.6202507019042969,-26.90154266357422,-50.740787506103516,-11.171854019165039,5.806534290313721,-64.54418182373047,-75.36064147949219,-69.24005889892578,-43.43757629394531,21.732067108154297,143.83209228515625,146.03701782226562,138.3619384765625,136.2517852783203,135.6212615966797,145.2527618408203
34,109,109,73,37,42,20,20,68.32817077636719,27.020477294921875,-1.63547682762146,-26.91482162475586,-50.742828369140625,-11.110610008239746,5.8798394203186035,-64.55377197265625,-75.36931610107422,-69.2451171875,-43.4582633972168,21.718303680419922,143.81771850585938,146.02447509765625,138.34703063964844,136.23779296875,135.59983825683594,145.2534942626953
52,120,116,85,46,43,23,22,68.40740203857422,27.006366729736328,-1.650668978691101,-26.928333282470703,-50.744598388671875,-11.04050064086914,5.962904453277588,-64.56364440917969,-75.37870788574219,-69.25084686279297,-43.48106002807617,21.70189666748047,143.80137634277344,146.0113067626953,138.33070373535156,136.22206115722656,135.57623291015625,145.25982666015625
50,113,99,93,49,42,24,22,68.49942779541016,26.993032455444336,-1.665635347366333,-26.941802978515625,-50.74592971801758,-10.952947616577148,6.058431148529053,-64.57402038574219,-75.38904571533203,-69.25743103027344,-43.50651931762695,21.680522918701172,143.78260803222656,145.99728393554688,138.31263732910156,136.20445251464844,135.54994201660156,145.27471923828125
49,115,126,98,49,42,23,21,68.60611724853516,26.98064422607422,-1.680082082748413,-26.954914093017578,-50.74668502807617,-10.862471580505371,6.1679534912109375,-64.58495330810547,-75.40035247802734,-69.26493835449219,-43.534889221191406,21.657785415649414,143.76089477539062,145.98231506347656,138.29315185546875,136.1849822998047,135.52072143554688,145.2949981689453
49,126,145,101,49,41,23,23,68.7243881225586,26.96954345703125,-1.6935409307479858,-26.967205047607422,-50.746646881103516,-10.762862205505371,6.288022041320801,-64.59651184082031,-75.41267395019531,-69.2734375,-43.566314697265625,21.630516052246094,143.7373046875,145.96652221679688,138.2724609375,136.16383361816406,135.48855590820312,145.327392578125
50,123,144,100,51,40,23,24,68.97371673583984,26.951648712158203,-1.7167057991027832,-26.988296508789062,-50.744178771972656,-10.586353302001953,6.538196563720703,-64.62126159667969,-75.43985748291016,-69.2931137084961,-43.635498046875,21.581212997436523,143.69073486328125,145.93408203125,138.2290802001953,136.1178436279297,135.4188232421875,145.40072631835938
32,107,138,88,43,39,21,24,68.97371673583984,26.951648712158203,-1.7167057991027832,-26.988296508789062,-50.744178771972656,-10.586353302001953,6.538196563720703,-64.62126159667969,-75.43985748291016,-69.2931137084961,-43.635498046875,21.581212997436523,143.69073486328125,145.93408203125,138.2290802001953,136.1178436279297,135.4188232421875,145.40072631835938
32,113,147,100,43,38,20,27,69.22159576416016,26.940221786499023,-1.7337968349456787,-27.003732681274414,-50.73859786987305,-10.431987762451172,6.783417701721191,-64.64756774902344,-75.46920776367188,-69.31502532958984,-43.709102630615234,21.538291931152344,143.6483917236328,145.903564453125,138.18594360351562,136.07211303710938,135.34628295898438,145.48764038085938
32,105,137,103,41,36,21,26,69.34512329101562,26.93666648864746,-1.7401013374328613,-27.00934600830078,-50.73485565185547,-10.372101783752441,6.904336929321289,-64.66099548339844,-75.48414611816406,-69.32627868652344,-43.7464714050293,21.5194091796875,143.6280517578125,145.8900604248047,138.16558837890625,136.0503387451172,135.3100128173828,145.5308074951172
31,94,115,98,43,37,23,26,69.469482421875,26.934406280517578,-1.745048999786377,-27.013811111450195,-50.73063659667969,-10.319693565368652,7.025277137756348,-64.67436218261719,-75.49906921386719,-69.33755493164062,-43.78366470336914,21.501882553100586,143.60792541503906,145.8776092529297,138.1461181640625,136.02993774414062,135.27426147460938,145.5753173828125
35,102,132,106,43,38,24,24,69.57571411132812,26.933229446411133,-1.7489103078842163,-27.017288208007812,-50.726158142089844,-10.27579402923584,7.127801895141602,-64.68751525878906,-75.5137939453125,-69.34867095947266,-43.819984436035156,21.485559463500977,143.5906219482422,145.8662567138672,138.12782287597656,136.01100158691406,135.23977661132812,145.61871337890625
34,130,133,106,44,38,26,22,69.67324829101562,26.93311309814453,-1.7540340423583984,-27.02202606201172,-50.717166900634766,-10.214407920837402,7.220253944396973,-64.71280670166016,-75.54197692871094,-69.36998748779297,-43.887516021728516,21.45197105407715,143.57308959960938,145.84716796875,138.0951690673828,135.9778289794922,135.1767578125,145.70199584960938
36,127,161,102,42,36,25,22,69.67324829101562,26.93311309814453,-1.7540340423583984,-27.02202606201172,-50.717166900634766,-10.214407920837402,7.220253944396973,-64.71280670166016,-75.54197692871094,-69.36998748779297,-43.887516021728516,21.45197105407715,143.57308959960938,145.84716796875,138.0951690673828,135.9778289794922,135.1767578125,145.70199584960938
39,127,157,106,44,35,25,25,69.72576141357422,26.934589385986328,-1.7569801807403564,-27.025089263916016,-50.70894241333008,-10.176756858825684,7.265970706939697,-64.73582458496094,-75.56754302978516,-69.38914489746094,-43.94578552246094,21.414756774902344,143.55722045898438,145.83206176757812,138.0685272216797,135.95123291015625,135.1234130859375,145.77059936523438
39,125,157,107,42,34,22,22,69.75291442871094,26.935293197631836,-1.7580219507217407,-27.02622413635254,-50.70543670654297,-10.165166854858398,7.286344051361084,-64.74542236328125,-75.57830047607422,-69.39714813232422,-43.97018051147461,21.39586067199707,143.5420379638672,145.8263397216797,138.0579071044922,135.9405517578125,135.10122680664062,145.79730224609375
35,124,153,106,41,36,21,22,69.7844009399414,26.935691833496094,-1.7588309049606323,-27.027185440063477,-50.70289611816406,-10.160847663879395,7.305238723754883,-64.75245666503906,-75.58631134033203,-69.403564453125,-43.98800277709961,21.361963272094727,143.51376342773438,145.82247924804688,138.0503692626953,135.93243408203125,135.08509826660156,145.82875061035156
36,101,156,106,42,34,20,24,69.81571960449219,26.935850143432617,-1.7592953443527222,-27.02773094177246,-50.701229095458984,-10.168142318725586,7.3145270347595215,-64.75720977783203,-75.59099578857422,-69.40731048583984,-44.000064849853516,21.304248809814453,143.46469116210938,145.82015991210938,138.04612731933594,135.92784118652344,135.07431030273438,145.87747192382812
34,101,115,99,46,37,20,21,69.83512115478516,26.935867309570312,-1.7595596313476562,-27.028059005737305,-50.7003059387207,-10.18610954284668,7.298524379730225,-64.76019287109375,-75.593505859375,-69.40959930419922,-44.006961822509766,21.22947883605957,143.3865203857422,145.81881713867188,138.04396057128906,135.92503356933594,135.0681610107422,145.927490234375
33,98,122,89,45,40,20,19,69.83342742919922,26.935855865478516,-1.7597501277923584,-27.028461456298828,-50.69953918457031,-10.230263710021973,7.251220703125,-64.7624282836914,-75.59500885009766,-69.4126968383789,-44.01301574707031,21.13805389404297,143.28424072265625,145.8176727294922,138.04270935058594,135.92092895507812,135.062744140625,145.99063110351562
33,94,127,89,51,43,24,18,69.73609161376953,26.935731887817383,-1.7602380514144897,-27.03006935119629,-50.697776794433594,-10.353047370910645,7.040392875671387,-64.76924896240234,-75.59857940673828,-69.42135620117188,-44.029232025146484,20.93747901916504,143.00559997558594,145.81288146972656,138.0395050048828,135.9090576171875,135.04811096191406,146.08387756347656
32,82,116,88,55,41,26,19,69.73609161376953,26.93562126159668,-1.760627031326294,-27.031383514404297,-50.69675827026367,-10.427909851074219,7.040392875671387,-64.77510070800781,-75.6015853881836,-69.42668151855469,-44.04029846191406,20.830366134643555,143.00559997558594,145.80746459960938,138.03656005859375,135.90174865722656,135.0380401611328,146.12762451171875
33,80,106,83,57,43,26,20,69.25919342041016,26.936067581176758,-1.7615128755569458,-27.034713745117188,-50.694435119628906,-10.54796314239502,6.442522048950195,-64.79389190673828,-75.6119155883789,-69.43821716308594,-44.06850051879883,20.659996032714844,142.5443572998047,145.78428649902344,138.02508544921875,135.8860321044922,135.01205444335938,146.20175170898438
37,96,114,77,55,43,25,20,69.25919342041016,26.936067581176758,-1.7615128755569458,-27.034713745117188,-50.694435119628906,-10.54796314239502,6.442522048950195,-64.79389190673828,-75.6119155883789,-69.43821716308594,-44.06850051879883,20.659996032714844,142.5443572998047,145.78428649902344,138.02508544921875,135.8860321044922,135.01205444335938,146.20175170898438
37,114,105,74,59,44,26,21,68.45970916748047,26.93736457824707,-1.7617241144180298,-27.036550521850586,-50.693180084228516,-10.588262557983398,5.513773441314697,-64.80670166015625,-75.62001037597656,-69.44544982910156,-44.08515548706055,20.59908676147461,141.9011993408203,145.76480102539062,138.01504516601562,135.8752899169922,134.99658203125,146.23548889160156
38,126,119,74,54,40,23,21,67.35740661621094,26.93995475769043,-1.7615764141082764,-27.03844451904297,-50.691749572753906,-10.614606857299805,4.314054489135742,-64.82122039794922,-75.62998962402344,-69.45413970947266,-44.10390090942383,20.55048942565918,141.15611267089844,145.73947143554688,138.001953125,135.86160278320312,134.97900390625,146.26361083984375
41,144,123,88,51,41,24,21,64.28802490234375,26.950212478637695,-1.7602113485336304,-27.04176902770996,-50.687740325927734,-10.638379096984863,1.2617413997650146,-64.85269165039062,-75.65377807617188,-69.47514343261719,-44.150413513183594,20.479310989379883,139.5854034423828,145.6736602783203,137.96995544433594,135.8264617919922,134.93466186523438,146.31800842285156
39,145,127,88,53,45,22,19,62.328094482421875,26.956954956054688,-1.758958339691162,-27.0429744720459,-50.685081481933594,-10.645201683044434,-0.5219696760177612,-64.86876678466797,-75.66676330566406,-69.48696899414062,-44.17807388305664,20.446910858154297,138.85037231445312,145.63796997070312,137.9522705078125,135.80601501464844,134.90798950195312,146.35049438476562
38,147,157,92,50,42,23,21,60.04610824584961,26.964290618896484,-1.7576771974563599,-27.043729782104492,-50.68206024169922,-10.649272918701172,-2.442141056060791,-64.88465118408203,-75.67875671386719,-69.4993667602539,-44.207618713378906,20.41561508178711,138.23001098632812,145.60252380371094,137.936279296875,135.783935546875,134.87940979003906,146.3903350830078
36,153,166,95,48,39,22,21,57.57493591308594,26.972232818603516,-1.7565001249313354,-27.04412841796875,-50.67873764038086,-10.65160083770752,-4.367917060852051,-64.90010070800781,-75.68883514404297,-69.51203155517578,-44.238441467285156,20.388328552246094,137.79246520996094,145.56771850585938,137.923095703125,135.76133728027344,134.84954833984375,146.43222045898438
36,148,159,100,47,41,23,22,55.01492691040039,26.980161666870117,-1.7555822134017944,-27.04433822631836,-50.67517852783203,-10.652205467224121,-6.19523811340332,-64.91507720947266,-75.6965103149414,-69.52464294433594,-44.27015686035156,20.362274169921875,137.56689453125,145.53453063964844,137.91331481933594,135.739013671875,134.8188018798828,146.47911071777344
38,134,156,86,52,38,21,22,52.57509994506836,26.986757278442383,-1.7548247575759888,-27.044570922851562,-50.6715202331543,-10.651201248168945,-7.791289806365967,-64.92782592773438,-75.70352172851562,-69.53524780273438,-44.3022346496582,20.34100914001465,137.5908660888672,145.50759887695312,137.90476989746094,135.72067260742188,134.78775024414062,146.523681640625
37,133,155,88,49,32,23,23,48.24003982543945,26.997163772583008,-1.7536261081695557,-27.045684814453125,-50.66415786743164,-10.663691520690918,-10.173335075378418,-64.95008087158203,-75.71924591064453,-69.55611419677734,-44.36839294433594,20.315439224243164,137.9958953857422,145.4647674560547,137.88722229003906,135.68601989746094,134.72415161132812,146.61070251464844
39,124,135,95,50,34,23,21,46.37035369873047,27.001516342163086,-1.7533280849456787,-27.04669952392578,-50.660518646240234,-10.683895111083984,-11.010849952697754,-64.96111297607422,-75.72870635986328,-69.56698608398438,-44.40311050415039,20.30999755859375,138.28749084472656,145.44573974609375,137.87765502929688,135.66868591308594,134.6915740966797,146.65313720703125
40,102,123,89,51,43,23,19,44.77903747558594,27.005416870117188,-1.7532860040664673,-27.048065185546875,-50.656959533691406,-10.710807800292969,-11.634267807006836,-64.97239685058594,-75.73933410644531,-69.5781021118164,-44.43868637084961,20.311965942382812,138.5754852294922,145.4276123046875,137.86752319335938,135.65139770507812,134.65843200683594,146.6842041015625
43,103,114,82,54,43,22,19,43.4742317199707,27.008665084838867,-1.7535319328308105,-27.04973602294922,-50.65362548828125,-10.745460510253906,-12.078788757324219,-64.98411560058594,-75.75093078613281,-69.58915710449219,-44.474525451660156,20.316181182861328,138.81991577148438,145.4103240966797,137.8567657470703,135.63426208496094,134.6251983642578,146.7151336669922
39,98,114,79,48,43,23,21,42.46175003051758,27.011199951171875,-1.7541782855987549,-27.05170440673828,-50.65060043334961,-10.775574684143066,-12.391256332397461,-64.99617767333984,-75.76322937011719,-69.59980773925781,-44.509521484375,20.323375701904297,139.00979614257812,145.39382934570312,137.8456573486328,135.61778259277344,134.59283447265625,146.7369842529297
40,104,116,82,48,46,24,20,41.70471954345703,27.01287841796875,-1.7557716369628906,-27.054100036621094,-50.647979736328125,-10.819269180297852,-12.604232788085938,-65.0085678100586,-75.77655029296875,-69.61002349853516,-44.543453216552734,20.332590103149414,139.20211791992188,145.3780059814453,137.83453369140625,135.60205078125,134.56158447265625,146.7607421875
41,110,103,67,52,45,23,21,41.11746597290039,27.01352882385254,-1.7583011388778687,-27.057048797607422,-50.645782470703125,-10.872176170349121,-12.759413719177246,-65.02123260498047,-75.79064178466797,-69.61991882324219,-44.576759338378906,20.340572357177734,139.3779296875,145.36294555664062,137.82339477539062,135.58692932128906,134.5310516357422,146.7861328125
46,125,129,77,51,39,21,22,40.098304748535156,27.01051139831543,-1.7668777704238892,-27.06378173828125,-50.642826080322266,-11.016195297241211,-13.01856517791748,-65.04795837402344,-75.82086944580078,-69.63692474365234,-44.64311218261719,20.356828689575195,139.6327667236328,145.335205078125,137.80142211914062,135.5596160888672,134.47052001953125,146.82920837402344
45,127,136,82,46,39,20,23,39.67394256591797,27.007070541381836,-1.7724339962005615,-27.067874908447266,-50.641998291015625,-11.079988479614258,-13.132110595703125,-65.06158447265625,-75.83605194091797,-69.64476776123047,-44.67570114135742,20.36403465270996,139.73263549804688,145.32223510742188,137.79066467285156,135.54672241210938,134.44081115722656,146.84140014648438
44,132,138,86,44,39,20,23,39.295928955078125,27.002378463745117,-1.778719186782837,-27.072683334350586,-50.64160919189453,-11.145441055297852,-13.237068176269531,-65.07514953613281,-75.85099029541016,-69.652587890625,-44.707767486572266,20.370729446411133,139.81947326660156,145.3096923828125,137.78001403808594,135.53382873535156,134.4115753173828,146.8443603515625
44,124,133,83,44,37,19,21,38.93265151977539,26.996309280395508,-1.7858492136001587,-27.078449249267578,-50.64173126220703,-11.210131645202637,-13.337159156799316,-65.08877563476562,-75.86579132080078,-69.66057586669922,-44.74007034301758,20.375925064086914,139.89614868164062,145.2978515625,137.76963806152344,135.52069091796875,134.38217163085938,146.84100341796875
41,118,146,85,43,40,23,20,38.59481430053711,26.988962173461914,-1.793825387954712,-27.085163116455078,-50.64234161376953,-11.27147102355957,-13.427465438842773,-65.10238647460938,-75.88056182861328,-69.66874694824219,-44.77266311645508,20.380435943603516,139.97727966308594,145.2866668701172,137.75953674316406,135.50730895996094,134.35252380371094,146.8318328857422
34,96,116,74,39,42,27,21,38.25912094116211,26.98036766052246,-1.8027184009552002,-27.092844009399414,-50.643306732177734,-11.332002639770508,-13.516868591308594,-65.11601257324219,-75.89539337158203,-69.6771240234375,-44.805213928222656,20.384807586669922,140.0439453125,145.27626037597656,137.749755859375,135.4937286376953,134.32290649414062,146.8190460205078
35,104,112,71,41,42,27,21,37.62398147583008,26.960189819335938,-1.822638750076294,-27.110986709594727,-50.64641189575195,-11.442891120910645,-13.687173843383789,-65.14301300048828,-75.92481231689453,-69.69439697265625,-44.870670318603516,20.39052963256836,140.16799926757812,145.2578582763672,137.73109436035156,135.46621704101562,134.26345825195312,146.7895965576172
38,99,108,63,42,41,28,22,37.329925537109375,26.949254989624023,-1.8333150148391724,-27.12055206298828,-50.64849090576172,-11.487247467041016,-13.76939582824707,-65.15608978271484,-75.93919372558594,-69.70272827148438,-44.903648376464844,20.39228057861328,140.22691345214844,145.2497100830078,137.7222900390625,135.45260620117188,134.233642578125,146.76953125
38,109,139,75,44,42,28,23,37.044639587402344,26.938081741333008,-1.8441826105117798,-27.130111694335938,-50.65081787109375,-11.527420997619629,-13.84956169128418,-65.16873931884766,-75.9532470703125,-69.71068572998047,-44.9365348815918,20.39388084411621,140.28660583496094,145.24195861816406,137.71376037597656,135.43948364257812,134.2039337158203,146.75747680664062
38,112,117,73,41,38,25,23,36.773990631103516,26.926820755004883,-1.8550021648406982,-27.139310836791992,-50.65326690673828,-11.560029029846191,-13.925846099853516,-65.18093872070312,-75.96687316894531,-69.71807861328125,-44.968780517578125,20.39581298828125,140.34437561035156,145.2344970703125,137.70547485351562,135.4270782470703,134.1748046875,146.75074768066406
39,125,130,76,42,35,22,23,36.53097915649414,26.915529251098633,-1.865767002105713,-27.148099899291992,-50.65580749511719,-11.58767318725586,-13.994865417480469,-65.19270324707031,-75.98001861572266,-69.72492980957031,-45.000179290771484,20.397958755493164,140.40158081054688,145.22750854492188,137.69752502441406,135.4154815673828,134.146484375,146.74778747558594
38,117,141,82,42,35,24,21,36.318199157714844,26.90435218811035,-1.8762685060501099,-27.154809951782227,-50.658226013183594,-11.609312057495117,-14.055368423461914,-65.20401000976562,-75.99263763427734,-69.73008728027344,-45.029449462890625,20.4006290435791,140.45863342285156,145.22079467773438,137.6899871826172,135.40646362304688,134.1200714111328,146.74838256835938
38,113,160,100,43,43,23,23,35.937198638916016,26.882192611694336,-1.894416093826294,-27.167236328125,-50.66266632080078,-11.650665283203125,-14.166361808776855,-65.2254638671875,-76.0141372680664,-69.73934173583984,-45.081573486328125,20.4067325592041,140.55410766601562,145.20802307128906,137.67724609375,135.39048767089844,134.07310485839844,146.75845336914062
36,106,136,95,39,41,24,23,35.7684440612793,26.871328353881836,-1.9033149480819702,-27.17426872253418,-50.66487503051758,-11.668181419372559,-14.216827392578125,-65.23565673828125,-76.02444458007812,-69.7444076538086,-45.10667037963867,20.409061431884766,140.59707641601562,145.20216369628906,137.67138671875,135.3820037841797,134.05059814453125,146.7678985595703
37,94,135,95,40,43,25,24,35.62173080444336,26.860584259033203,-1.9122945070266724,-27.181856155395508,-50.66713333129883,-11.682891845703125,-14.26274585723877,-65.24554443359375,-76.03472137451172,-69.74976348876953,-45.131839752197266,20.41179656982422,140.63731384277344,145.1967010498047,137.66575622558594,135.37318420410156,134.02810668945312,146.778076171875
39,95,137,93,41,42,24,24,35.49317932128906,26.850017547607422,-1.9213173389434814,-27.18995475769043,-50.66944885253906,-11.697514533996582,-14.304418563842773,-65.2551040649414,-76.0448989868164,-69.75535583496094,-45.157012939453125,20.41558265686035,140.67413330078125,145.191650390625,137.66038513183594,135.36419677734375,134.0056915283203,146.78909301757812
41,98,135,90,42,42,23,24,35.38269805908203,26.839574813842773,-1.9302643537521362,-27.1983699798584,-50.671775817871094,-11.710679054260254,-14.341425895690918,-65.26439666748047,-76.0549545288086,-69.76105499267578,-45.18179702758789,20.41997528076172,140.7063751220703,145.18695068359375,137.65524291992188,135.3551483154297,133.9836883544922,146.7999267578125
