Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Palm_tip_x,Thumb_tip_x,Index_tip_x,Middle_tip_x,Ring_tip_x,Pinky_tip_x,Palm_tip_y,Thumb_tip_y,Index_tip_y,Middle_tip_y,Ring_tip_y,Pinky_tip_y,Palm_tip_z,Thumb_tip_z,Index_tip_z,Middle_tip_z,Ring_tip_z,Pinky_tip_z
46,292,186,124,52,36,26,23,-14.353745460510254,69.09416198730469,25.83699607849121,-1.2443469762802124,-24.183900833129883,-41.463165283203125,23.541778564453125,2.807443380355835,-59.8449821472168,-72.1602554321289,-64.81013488769531,-44.708885192871094,142.76918029785156,144.14749145507812,129.19671630859375,124.24867248535156,119.46402740478516,116.09812927246094
49,271,178,135,56,35,25,25,-14.333308219909668,69.18008422851562,25.818857192993164,-1.2698241472244263,-24.213205337524414,-41.49459457397461,23.538667678833008,2.910301446914673,-59.85719299316406,-72.16802215576172,-64.81531524658203,-44.7060432434082,142.73123168945312,144.16189575195312,129.18960571289062,124.23992919921875,119.46060180664062,116.09545135498047
46,270,181,134,54,37,27,26,-14.311637878417969,69.255126953125,25.801246643066406,-1.2951494455337524,-24.24226188659668,-41.52566909790039,23.53675079345703,3.0005311965942383,-59.8691520690918,-72.17550659179688,-64.82039642333984,-44.703304290771484,142.69627380371094,144.1733856201172,129.1819610595703,124.23001098632812,119.45616912841797,116.0919418334961
45,221,178,157,52,34,25,23,-14.291572570800781,69.32003784179688,25.784141540527344,-1.3200961351394653,-24.271081924438477,-41.55635070800781,23.53284454345703,3.0789570808410645,-59.88090896606445,-72.18262481689453,-64.82538604736328,-44.700645446777344,142.66554260253906,144.18264770507812,129.1738739013672,124.2188949584961,119.45071411132812,116.08763885498047
39,201,145,151,49,29,23,23,-14.268047332763672,69.38079833984375,25.767236709594727,-1.3448432683944702,-24.299551010131836,-41.58641052246094,23.515247344970703,3.1523642539978027,-59.89277267456055,-72.18966674804688,-64.8303451538086,-44.6981315612793,142.63682556152344,144.19056701660156,129.16526794433594,124.20677185058594,119.44425964355469,116.08253479003906
38,187,165,149,50,31,24,24,-14.246026992797852,69.44339752197266,25.75044059753418,-1.3695776462554932,-24.327678680419922,-41.61585235595703,23.497791290283203,3.227847099304199,-59.904808044433594,-72.19683074951172,-64.83529663085938,-44.695770263671875,142.61141967773438,144.19798278808594,129.15606689453125,124.19387817382812,119.43685150146484,116.07677459716797
37,190,174,163,48,29,24,23,-14.200019836425781,69.61618041992188,25.717370986938477,-1.4185829162597656,-24.382282257080078,-41.67194366455078,23.46210479736328,3.4345908164978027,-59.92927169799805,-72.21134185791016,-64.8450927734375,-44.69153594970703,142.56980895996094,144.2153778076172,129.13619995117188,124.16597747802734,119.41970825195312,116.0639419555664
33,175,174,176,51,29,26,22,-14.164562225341797,69.76789093017578,25.70104217529297,-1.4425768852233887,-24.408531188964844,-41.69816589355469,23.433345794677734,3.6125569343566895,-59.941925048828125,-72.21885681152344,-64.84996032714844,-44.689754486083984,142.54881286621094,144.22500610351562,129.12550354003906,124.15132904052734,119.41017150878906,116.05709838867188
37,175,210,164,55,31,25,23,-14.105677604675293,69.94378662109375,25.68522071838379,-1.4653308391571045,-24.43398094177246,-41.72356033325195,23.39439582824707,3.8109896183013916,-59.95480728149414,-72.22643280029297,-64.85494232177734,-44.68810272216797,142.50108337402344,144.2219696044922,129.11447143554688,124.13677978515625,119.40015411376953,116.04971313476562
35,157,220,154,55,32,23,22,-14.031637191772461,70.1238021850586,25.670900344848633,-1.4858009815216064,-24.457687377929688,-41.74842071533203,23.34908676147461,3.998279333114624,-59.96717071533203,-72.23373413085938,-64.86001586914062,-44.68651580810547,142.42604064941406,144.18821716308594,129.10382080078125,124.12310791015625,119.39033508300781,116.04150390625
37,165,205,155,55,32,22,22,-13.963446617126465,70.30738067626953,25.659351348876953,-1.5027602910995483,-24.47960090637207,-41.77220916748047,23.30328941345215,4.168910026550293,-59.97773361206055,-72.24020385742188,-64.86504364013672,-44.685203552246094,142.3342742919922,144.11170959472656,129.09483337402344,124.1114501953125,119.38056182861328,116.0330581665039
36,155,198,138,54,35,25,20,-13.880305290222168,70.65620422363281,25.646480560302734,-1.532676100730896,-24.520009994506836,-41.81642150878906,23.212566375732422,4.411390781402588,-59.990257263183594,-72.25228118896484,-64.8749771118164,-44.68326950073242,142.1830291748047,143.77713012695312,129.08457946777344,124.08938598632812,119.36054992675781,116.01561737060547
37,157,218,119,55,36,22,22,-13.880305290222168,70.65620422363281,25.646480560302734,-1.532676100730896,-24.520009994506836,-41.81642150878906,23.212566375732422,4.411390781402588,-59.990257263183594,-72.25228118896484,-64.8749771118164,-44.68326950073242,142.1830291748047,143.77713012695312,129.08457946777344,124.08938598632812,119.36054992675781,116.01561737060547
35,151,186,107,49,35,23,20,-13.861359596252441,70.89274597167969,25.642515182495117,-1.5646270513534546,-24.55918312072754,-41.85853576660156,23.090003967285156,4.447576999664307,-59.994384765625,-72.2654800415039,-64.8846664428711,-44.681419372558594,142.09751892089844,143.2344512939453,129.0814208984375,124.06169128417969,119.33576965332031,115.99456024169922
36,161,169,102,49,35,22,20,-13.87161636352539,70.94954681396484,25.641212463378906,-1.5805912017822266,-24.577959060668945,-41.87932586669922,23.029972076416016,4.391540050506592,-59.99578094482422,-72.27198028564453,-64.88917541503906,-44.6804313659668,142.07142639160156,142.94070434570312,129.08033752441406,124.04483032226562,119.32112884521484,115.98210906982422
36,150,164,120,53,34,23,20,-13.889008522033691,70.97454833984375,25.638914108276367,-1.5964117050170898,-24.596046447753906,-41.89993667602539,22.972915649414062,4.312615871429443,-59.99824905395508,-72.2784423828125,-64.89337158203125,-44.67947006225586,142.04364013671875,142.6706085205078,129.0783233642578,124.02632141113281,119.30526733398438,115.96853637695312
34,152,168,131,57,35,19,20,-13.909494400024414,70.97244262695312,25.635215759277344,-1.6122169494628906,-24.613515853881836,-41.920310974121094,22.90372657775879,4.2163519859313965,-60.0021858215332,-72.28496551513672,-64.8973388671875,-44.67854690551758,142.0084686279297,142.42831420898438,129.07493591308594,124.00615692138672,119.28767395019531,115.95372009277344
45,188,136,131,53,32,18,19,-13.977248191833496,70.88337707519531,25.623865127563477,-1.6420657634735107,-24.646728515625,-41.9594841003418,22.71352767944336,3.9538767337799072,-60.01429748535156,-72.29499816894531,-64.90438842773438,-44.67736053466797,141.92454528808594,141.97132873535156,129.06394958496094,123.95011901855469,119.24581909179688,115.92091369628906
47,203,145,132,51,31,19,20,-13.977248191833496,70.88337707519531,25.623865127563477,-1.6420657634735107,-24.646728515625,-41.9594841003418,22.71352767944336,3.9538767337799072,-60.01429748535156,-72.29499816894531,-64.90438842773438,-44.67736053466797,141.92454528808594,141.97132873535156,129.06394958496094,123.95011901855469,119.24581909179688,115.92091369628906
49,232,146,134,49,30,19,22,-14.080107688903809,70.75394439697266,25.60704803466797,-1.6697020530700684,-24.677278518676758,-41.99507522583008,22.544164657592773,3.7281012535095215,-60.03170394897461,-72.30140686035156,-64.90969848632812,-44.677433013916016,141.85610961914062,141.68194580078125,129.0454864501953,123.8794174194336,119.19476318359375,115.88736724853516
47,242,150,118,43,30,20,22,-14.1455078125,70.73402404785156,25.597835540771484,-1.6824709177017212,-24.691383361816406,-42.01198959350586,22.479961395263672,3.700369119644165,-60.040740966796875,-72.30381774902344,-64.91150665283203,-44.677650451660156,141.8336944580078,141.65313720703125,129.03392028808594,123.84315490722656,119.16680145263672,115.87002563476562
49,240,156,92,37,28,22,23,-14.223087310791016,70.3652572631836,25.58894920349121,-1.6943926811218262,-24.705196380615234,-42.02857208251953,22.432373046875,3.2135212421417236,-60.04905319213867,-72.30583190917969,-64.91322326660156,-44.67758560180664,141.8153839111328,141.1820831298828,129.02215576171875,123.80844116210938,119.13853454589844,115.85135650634766
43,260,167,94,39,28,23,22,-14.365291595458984,68.69009399414062,25.573772430419922,-1.717191457748413,-24.73333168029785,-42.06135940551758,22.360843658447266,1.1742157936096191,-60.062129974365234,-72.30980682373047,-64.9168930053711,-44.67710876464844,141.8109588623047,139.3939971923828,129.0006103515625,123.7460708618164,119.08253479003906,115.81181335449219
42,276,136,97,39,26,22,22,-14.365291595458984,68.69009399414062,25.573772430419922,-1.717191457748413,-24.73333168029785,-42.06135940551758,22.360843658447266,1.1742157936096191,-60.062129974365234,-72.30980682373047,-64.9168930053711,-44.67710876464844,141.8109588623047,139.3939971923828,129.0006103515625,123.7460708618164,119.08253479003906,115.81181335449219
41,260,149,89,38,31,21,20,-14.437283515930176,67.44392395019531,25.56780433654785,-1.7293040752410889,-24.747058868408203,-42.07786178588867,22.32461166381836,-0.20706485211849213,-60.06693649291992,-72.31205749511719,-64.91848754882812,-44.67686080932617,141.80592346191406,138.28262329101562,128.9919891357422,123.7151870727539,119.0553207397461,115.79193878173828
44,255,164,113,44,34,22,20,-14.56017017364502,63.736202239990234,25.558992385864258,-1.7534668445587158,-24.771724700927734,-42.108089447021484,22.269611358642578,-3.9217658042907715,-60.073734283447266,-72.31746673583984,-64.92064666748047,-44.67578887939453,141.8252410888672,135.4585723876953,128.9793243408203,123.66099548339844,119.00555419921875,115.75411987304688
42,256,156,113,46,34,20,18,-14.623531341552734,61.64346694946289,25.55559730529785,-1.7665696144104004,-24.78359603881836,-42.121620178222656,22.252765655517578,-5.884176731109619,-60.07619094848633,-72.32079315185547,-64.92145538330078,-44.67503356933594,141.84617614746094,134.04330444335938,128.9744415283203,123.63642883300781,118.98289489746094,115.73714447021484
43,230,171,111,44,32,20,20,-14.705693244934082,59.634559631347656,25.55137825012207,-1.7807527780532837,-24.796823501586914,-42.135135650634766,22.232168197631836,-7.694902420043945,-60.079132080078125,-72.32454681396484,-64.92250061035156,-44.67420959472656,141.8727264404297,132.81008911132812,128.9686737060547,123.61277770996094,118.96025848388672,115.72071838378906
42,197,169,106,47,35,20,20,-14.791573524475098,57.755409240722656,25.545333862304688,-1.7961665391921997,-24.811386108398438,-42.14958190917969,22.221948623657227,-9.31442928314209,-60.08316421508789,-72.32864379882812,-64.9236068725586,-44.67332077026367,141.89715576171875,131.77513122558594,128.96095275878906,123.58967590332031,118.93756866455078,115.7042465209961
42,199,162,137,51,35,22,21,-14.871315956115723,55.921661376953125,25.537282943725586,-1.8127819299697876,-24.82676887512207,-42.165122985839844,22.217823028564453,-10.801161766052246,-60.08832931518555,-72.33293914794922,-64.92447662353516,-44.6723518371582,141.9171142578125,130.87489318847656,128.95130920410156,123.56666564941406,118.91481018066406,115.68756866455078
38,206,162,122,47,31,18,21,-14.934653282165527,54.04553985595703,25.52728271484375,-1.830742359161377,-24.84259796142578,-42.18104934692383,22.218748092651367,-12.215249061584473,-60.09452438354492,-72.33753204345703,-64.92512512207031,-44.67119598388672,141.9309539794922,130.03334045410156,128.93984985351562,123.54388427734375,118.89231872558594,115.67097473144531
42,232,190,127,44,33,18,22,-15.032869338989258,50.38478469848633,25.502391815185547,-1.87027108669281,-24.872722625732422,-42.21427917480469,22.232290267944336,-14.707956314086914,-60.109249114990234,-72.34754180908203,-64.92561340332031,-44.66852951049805,141.94468688964844,128.5163116455078,128.91273498535156,123.49983978271484,118.85098266601562,115.63844299316406
41,207,178,127,48,36,18,23,-15.079092979431152,48.74637222290039,25.487611770629883,-1.8918169736862183,-24.887571334838867,-42.23146438598633,22.244110107421875,-15.71713638305664,-60.1176643371582,-72.35292053222656,-64.92562866210938,-44.66700744628906,141.9482421875,127.87712860107422,128.89768981933594,123.47869110107422,118.8316421508789,115.62255096435547
41,201,190,146,49,34,20,23,-15.129265785217285,47.29353713989258,25.47147560119629,-1.9144434928894043,-24.90340805053711,-42.2491569519043,22.257949829101562,-16.549577713012695,-60.126617431640625,-72.35847473144531,-64.9256362915039,-44.66537094116211,141.95286560058594,127.35475158691406,128.88204956054688,123.4581527709961,118.81222534179688,115.60688781738281
40,193,193,119,47,31,20,24,-15.18398666381836,45.95960998535156,25.454044342041016,-1.9381177425384521,-24.920255661010742,-42.26723861694336,22.272859573364258,-17.244966506958008,-60.13603210449219,-72.36414337158203,-64.92558288574219,-44.66359329223633,141.95884704589844,126.93013763427734,128.865966796875,123.43811798095703,118.79269409179688,115.59139251708984
46,207,204,143,47,32,20,25,-15.24038028717041,44.71713638305664,25.435413360595703,-1.962823510169983,-24.937767028808594,-42.28585433959961,22.289108276367188,-17.827072143554688,-60.14575958251953,-72.36997985839844,-64.92535400390625,-44.66168975830078,141.96701049804688,126.57279205322266,128.84951782226562,123.41881561279297,118.77326965332031,115.57605743408203
43,183,217,145,50,32,21,24,-15.300139427185059,43.52348327636719,25.415851593017578,-1.9885337352752686,-24.955520629882812,-42.30477523803711,22.307588577270508,-18.325838088989258,-60.155540466308594,-72.37592315673828,-64.92493438720703,-44.659637451171875,141.97927856445312,126.2655258178711,128.832763671875,123.40020751953125,118.75428771972656,115.5610122680664
41,187,207,147,54,32,21,23,-15.361496925354004,42.42646408081055,25.395654678344727,-2.0152790546417236,-24.973814010620117,-42.32389450073242,22.327312469482422,-18.737632751464844,-60.165199279785156,-72.38190460205078,-64.92440032958984,-44.657432556152344,141.99429321289062,126.02490997314453,128.81594848632812,123.38208770751953,118.73553466796875,115.5462875366211
42,199,206,126,50,32,20,22,-15.489100456237793,40.53400802612305,25.353485107421875,-2.0716521739959717,-25.01235580444336,-42.36238479614258,22.370738983154297,-19.346027374267578,-60.18404769897461,-72.39395904541016,-64.92291259765625,-44.65266418457031,142.02288818359375,125.70008850097656,128.7826690673828,123.34788513183594,118.69847869873047,115.51795959472656
47,226,209,134,48,34,20,23,-15.547163963317871,39.7492561340332,25.33094596862793,-2.1010727882385254,-25.032562255859375,-42.38102340698242,22.393718719482422,-19.56401252746582,-60.19359588623047,-72.39998626708984,-64.92195129394531,-44.65012741088867,142.02723693847656,125.60236358642578,128.76588439941406,123.33155822753906,118.68010711669922,115.50455474853516
43,222,189,103,55,32,21,22,-15.606112480163574,39.03937530517578,25.307559967041016,-2.1309309005737305,-25.05341148376465,-42.39881896972656,22.415996551513672,-19.743091583251953,-60.20314407348633,-72.4059066772461,-64.92089080810547,-44.647544860839844,142.03042602539062,125.52828979492188,128.7490234375,123.31558990478516,118.66180419921875,115.4917984008789
47,218,171,107,58,30,21,22,-15.645638465881348,38.45024871826172,25.283235549926758,-2.1610944271087646,-25.07439613342285,-42.41621780395508,22.44345474243164,-19.88103485107422,-60.21276092529297,-72.41161346435547,-64.91963958740234,-44.64488983154297,142.01869201660156,125.47915649414062,128.7318878173828,123.2995834350586,118.64381408691406,115.47945404052734
47,253,186,109,53,30,22,23,-15.686837196350098,37.982032775878906,25.25830841064453,-2.1910152435302734,-25.095685958862305,-42.43321228027344,22.468997955322266,-19.983781814575195,-60.22228240966797,-72.41699981689453,-64.91826629638672,-44.642181396484375,142.00827026367188,125.44988250732422,128.714599609375,123.28370666503906,118.626220703125,115.46752166748047
48,249,178,114,51,30,22,24,-15.725862503051758,37.61077117919922,25.23271942138672,-2.2211668491363525,-25.116872787475586,-42.449928283691406,22.495912551879883,-20.060104370117188,-60.23170471191406,-72.4222183227539,-64.91671752929688,-44.639381408691406,141.9940185546875,125.43221282958984,128.69699096679688,123.26808166503906,118.6089096069336,115.45592498779297
43,229,173,110,52,28,21,21,-15.806702613830566,37.106956481933594,25.180261611938477,-2.2829701900482178,-25.160018920898438,-42.481895446777344,22.55579948425293,-20.151010513305664,-60.24989318847656,-72.43238067626953,-64.91322326660156,-44.633544921875,141.95130920410156,125.41028594970703,128.66122436523438,123.23799896240234,118.57506561279297,115.43367767333984
50,238,190,114,48,27,19,23,-15.836470603942871,36.94405746459961,25.15369987487793,-2.31412672996521,-25.182071685791016,-42.49690246582031,22.585935592651367,-20.174997329711914,-60.25867462158203,-72.43724822998047,-64.91130828857422,-44.63059997558594,141.92506408691406,125.40315246582031,128.64341735839844,123.2236099243164,118.55860137939453,115.42327117919922
47,263,166,101,41,33,18,22,-15.856368064880371,36.87989044189453,25.12662124633789,-2.3458380699157715,-25.20485496520996,-42.511173248291016,22.61329460144043,-20.173019409179688,-60.26742172241211,-72.44213104248047,-64.90929412841797,-44.62767791748047,141.9017791748047,125.43457794189453,128.62542724609375,123.20941925048828,118.54210662841797,115.41339111328125
46,244,166,97,39,31,17,21,-15.871302604675293,37.00383758544922,25.09931755065918,-2.377774477005005,-25.227962493896484,-42.52524185180664,22.641498565673828,-20.117469787597656,-60.276039123535156,-72.44696044921875,-64.90718841552734,-44.624732971191406,141.8772430419922,125.56291961669922,128.60740661621094,123.19548034667969,118.52572631835938,115.40376281738281
48,291,193,122,41,32,18,20,-15.883747100830078,37.45266342163086,25.0718994140625,-2.4098474979400635,-25.250648498535156,-42.53927230834961,22.667829513549805,-19.969829559326172,-60.28451919555664,-72.45176696777344,-64.90499114990234,-44.621726989746094,141.85455322265625,125.86907196044922,128.58937072753906,123.1817855834961,118.5097885131836,115.39419555664062
57,333,233,121,43,32,18,21,-15.888174057006836,38.671180725097656,25.044179916381836,-2.442188024520874,-25.27238655090332,-42.553279876708984,22.707237243652344,-19.6158390045166,-60.29289627075195,-72.45648956298828,-64.90274047851562,-44.61864471435547,141.8135528564453,126.49618530273438,128.5711212158203,123.168212890625,118.49472045898438,115.38471221923828
54,344,241,118,40,32,21,23,-15.853472709655762,40.70927429199219,25.016220092773438,-2.47483491897583,-25.29033851623535,-42.56494903564453,22.85236930847168,-18.956430435180664,-60.30071258544922,-72.46060943603516,-64.90037536621094,-44.615760803222656,141.62794494628906,127.35981750488281,128.55227661132812,123.15486907958984,118.48248291015625,115.37692260742188
56,349,252,117,39,29,21,26,-15.818370819091797,43.200714111328125,24.98797035217285,-2.5064167976379395,-25.30501937866211,-42.57392883300781,22.99365234375,-18.046037673950195,-60.30809783935547,-72.4639663696289,-64.89811706542969,-44.613311767578125,141.46669006347656,128.25399780273438,128.5331573486328,123.14215850830078,118.47270965576172,115.37097930908203
55,347,299,107,45,36,22,25,-15.761697769165039,48.8895149230957,24.929466247558594,-2.569427728652954,-25.328582763671875,-42.58591842651367,23.26348114013672,-15.427950859069824,-60.3223762512207,-72.46931457519531,-64.89389038085938,-44.60967254638672,141.18331909179688,130.09231567382812,128.49456787109375,123.11833953857422,118.45755004882812,115.36316680908203
54,368,316,91,44,37,22,26,-15.745145797729492,51.136653900146484,24.898345947265625,-2.601924419403076,-25.338516235351562,-42.591373443603516,23.36806869506836,-14.182565689086914,-60.32966995239258,-72.4715576171875,-64.89187622070312,-44.60792922973633,141.0954132080078,130.7193145751953,128.47499084472656,123.1068115234375,118.45127868652344,115.35973358154297
46,361,330,90,42,38,23,27,-15.733155250549316,53.01948547363281,24.866065979003906,-2.6358327865600586,-25.349292755126953,-42.59935760498047,23.45052146911621,-13.046796798706055,-60.337379455566406,-72.47371673583984,-64.8896713256836,-44.605464935302734,141.02854919433594,131.20254516601562,128.45594787597656,123.09534454345703,118.4447250366211,115.35506439208984
44,341,317,104,42,39,22,24,-15.72426700592041,54.864845275878906,24.833311080932617,-2.672315835952759,-25.361934661865234,-42.61211395263672,23.518774032592773,-11.850415229797363,-60.34532928466797,-72.4761962890625,-64.88707733154297,-44.60195541381836,140.9932403564453,131.7669677734375,128.43771362304688,123.08412170410156,118.43729400634766,115.34859466552734
50,385,326,103,44,41,22,22,-15.705321311950684,58.81135559082031,24.76862907409668,-2.7513656616210938,-25.396879196166992,-42.67118453979492,23.639835357666016,-8.960376739501953,-60.36190414428711,-72.48189544677734,-64.88028717041016,-44.59158706665039,140.9412078857422,133.29209899902344,128.40577697753906,123.06287384033203,118.41858673095703,115.3304672241211
49,386,282,113,36,36,21,22,-15.705321311950684,58.81135559082031,24.76862907409668,-2.7513656616210938,-25.396879196166992,-42.67118453979492,23.639835357666016,-8.960376739501953,-60.36190414428711,-72.48189544677734,-64.88028717041016,-44.59158706665039,140.9412078857422,133.29209899902344,128.40577697753906,123.06287384033203,118.41858673095703,115.3304672241211
55,384,270,104,35,38,20,22,-15.65030574798584,61.771121978759766,24.706451416015625,-2.8343169689178467,-25.444812774658203,-42.80112075805664,23.758758544921875,-6.534280300140381,-60.37838363647461,-72.48761749267578,-64.8717269897461,-44.57826232910156,140.90159606933594,134.5813751220703,128.37832641601562,123.04354858398438,118.39611053466797,115.3111343383789
56,386,224,100,32,54,22,21,-15.6102294921875,62.83469009399414,24.675798416137695,-2.875612258911133,-25.47165298461914,-42.88652801513672,23.819162368774414,-5.596292495727539,-60.38654327392578,-72.49031066894531,-64.86678314208984,-44.57135772705078,140.89105224609375,135.04400634765625,128.36546325683594,123.0346450805664,118.38422393798828,115.3031997680664
57,388,240,87,31,52,21,23,-15.561137199401855,63.72604751586914,24.644996643066406,-2.9123895168304443,-25.49740982055664,-42.97938537597656,23.877573013305664,-4.7933149337768555,-60.39475631713867,-72.4924545288086,-64.86182403564453,-44.56454849243164,140.87274169921875,135.39268493652344,128.35289001464844,123.02676391601562,118.37300872802734,115.29698181152344
55,367,247,103,41,56,20,22,-15.476786613464355,64.53840637207031,24.617704391479492,-2.9341373443603516,-25.520030975341797,-43.07638931274414,23.947738647460938,-4.055443286895752,-60.401878356933594,-72.49340057373047,-64.8572998046875,-44.5576057434082,140.84521484375,135.6629638671875,128.34144592285156,123.02179718017578,118.36334228515625,115.2922592163086
61,382,255,96,43,55,21,23,-15.39161205291748,65.27501678466797,24.59528923034668,-2.9511914253234863,-25.533416748046875,-43.174713134765625,24.0125732421875,-3.370142936706543,-60.407588958740234,-72.49388122558594,-64.8543930053711,-44.55048370361328,140.8182373046875,135.89434814453125,128.33172607421875,123.01761627197266,118.35749053955078,115.28865814208984
53,329,225,102,47,54,20,23,-15.144240379333496,66.50750732421875,24.55706214904785,-2.982287883758545,-25.552988052368164,-43.355350494384766,24.160093307495117,-2.2082722187042236,-60.41658020019531,-72.49383544921875,-64.84962463378906,-44.53593826293945,140.7308349609375,136.22177124023438,128.31298828125,123.00871276855469,118.34864807128906,115.28314208984375
50,290,259,105,46,44,18,23,-15.023743629455566,67.04853057861328,24.539310455322266,-2.9980437755584717,-25.562883377075195,-43.42024612426758,24.219223022460938,-1.6862035989761353,-60.420413970947266,-72.4933853149414,-64.84698486328125,-44.53020477294922,140.69337463378906,136.3583984375,128.30307006835938,123.00353240966797,118.34405517578125,115.28128051757812
49,293,259,110,48,46,19,21,-14.892952919006348,67.56246948242188,24.521751403808594,-3.0145134925842285,-25.574079513549805,-43.46849822998047,24.264476776123047,-1.184504508972168,-60.42407989501953,-72.49264526367188,-64.84381103515625,-44.52565383911133,140.65936279296875,136.4882354736328,128.29251098632812,122.99756622314453,118.33865356445312,115.27977752685547
44,246,253,103,43,41,19,22,-14.677465438842773,68.45442962646484,24.487321853637695,-3.0495831966400146,-25.600866317749023,-43.56020736694336,24.342397689819336,-0.2825317680835724,-60.43076705932617,-72.49009704589844,-64.83537292480469,-44.51640701293945,140.621337890625,136.7171173095703,128.26951599121094,122.9830551147461,118.32469177246094,115.27640533447266
44,220,250,102,41,44,19,22,-14.677465438842773,68.45442962646484,24.487321853637695,-3.0495831966400146,-25.600866317749023,-43.56020736694336,24.342397689819336,-0.2825317680835724,-60.43076705932617,-72.49009704589844,-64.83537292480469,-44.51640701293945,140.621337890625,136.7171173095703,128.26951599121094,122.9830551147461,118.32469177246094,115.27640533447266
50,216,271,94,37,47,21,24,-14.578824996948242,68.82432556152344,24.4706974029541,-3.067762851715088,-25.61623191833496,-43.60734176635742,24.375520706176758,0.09888692945241928,-60.4337272644043,-72.48828887939453,-64.8301010131836,-44.511436462402344,140.6051483154297,136.8037567138672,128.2571563720703,122.97459411621094,118.31611633300781,115.27449035644531
52,256,245,114,39,44,21,25,-14.389277458190918,69.44062042236328,24.438512802124023,-3.104649782180786,-25.650209426879883,-43.70429611206055,24.430891036987305,0.7398597598075867,-60.438995361328125,-72.48350524902344,-64.8174819946289,-44.500667572021484,140.57652282714844,136.93197631835938,128.23065185546875,122.955322265625,118.29590606689453,115.26998901367188
50,244,225,109,37,42,20,24,-14.307169914245605,69.69342041015625,24.423091888427734,-3.122878313064575,-25.668319702148438,-43.752872467041016,24.454526901245117,1.0073976516723633,-60.441307067871094,-72.48060607910156,-64.81035614013672,-44.495018005371094,140.5653076171875,136.97970581054688,128.21673583984375,122.94476318359375,118.28462219238281,115.26744842529297
56,240,216,125,36,40,20,26,-14.252564430236816,69.91319274902344,24.408016204833984,-3.141000747680664,-25.687007904052734,-43.801361083984375,24.464662551879883,1.2414735555648804,-60.4434814453125,-72.47747039794922,-64.80282592773438,-44.48936080932617,140.5691680908203,137.01876831054688,128.20257568359375,122.93376159667969,118.27275085449219,115.26477813720703
49,237,216,127,38,40,20,24,-14.199074745178223,70.10281372070312,24.393404006958008,-3.1589229106903076,-25.705942153930664,-43.849205017089844,24.472923278808594,1.4449551105499268,-60.44548797607422,-72.4741439819336,-64.79501342773438,-44.48378372192383,140.576416015625,137.04977416992188,128.18826293945312,122.92240142822266,118.26048278808594,115.2620620727539
44,243,214,125,42,39,18,22,-14.145298957824707,70.26758575439453,24.37920570373535,-3.176521062850952,-25.724851608276367,-43.89588928222656,24.47921371459961,1.622895359992981,-60.44736862182617,-72.47062683105469,-64.7869873046875,-44.47837448120117,140.58642578125,137.0738525390625,128.17379760742188,122.91069793701172,118.24788665771484,115.25938415527344
42,204,211,128,42,38,19,22,-14.103228569030762,70.41132354736328,24.365249633789062,-3.193881034851074,-25.74354362487793,-43.9409294128418,24.477310180664062,1.7784439325332642,-60.449195861816406,-72.46697998046875,-64.77898406982422,-44.47321319580078,140.6084747314453,137.09339904785156,128.1591339111328,122.89876556396484,118.23534393310547,115.25674438476562
43,217,213,123,49,40,20,22,-14.062777519226074,70.53801727294922,24.35150909423828,-3.210801601409912,-25.761795043945312,-43.984107971191406,24.474252700805664,1.9158066511154175,-60.45099639892578,-72.46320343017578,-64.77102661132812,-44.46831130981445,140.6326141357422,137.10951232910156,128.14425659179688,122.88656616210938,118.22286987304688,115.2541732788086
36,205,196,100,55,44,21,20,-14.023015022277832,70.65574645996094,24.33791160583496,-3.2272684574127197,-25.77937889099121,-44.02552032470703,24.470394134521484,2.0430140495300293,-60.45282745361328,-72.45931243896484,-64.7633285522461,-44.46366500854492,140.65640258789062,137.1232452392578,128.129150390625,122.87417602539062,118.2108154296875,115.25169372558594
40,208,206,104,55,46,20,22,-13.95898723602295,70.88569641113281,24.311595916748047,-3.2588250637054443,-25.81256866455078,-44.10279846191406,24.450077056884766,2.2895607948303223,-60.45644760131836,-72.45159912109375,-64.74840545654297,-44.45515060424805,140.71932983398438,137.1484375,128.09864807128906,122.8495864868164,118.18745422363281,115.24694061279297
37,206,185,124,55,42,22,21,-13.932077407836914,71.02783203125,24.2988224029541,-3.273749589920044,-25.82818603515625,-44.138919830322266,24.43435287475586,2.439940929412842,-60.458335876464844,-72.44801330566406,-64.74125671386719,-44.451255798339844,140.75418090820312,137.1623992919922,128.0833740234375,122.83781433105469,118.17625427246094,115.24462127685547
41,210,179,101,54,40,22,22,-13.902822494506836,71.22125244140625,24.286457061767578,-3.287557601928711,-25.842809677124023,-44.17329406738281,24.413494110107422,2.6412065029144287,-60.46037292480469,-72.44482421875,-64.7345962524414,-44.44761657714844,140.78610229492188,137.17919921875,128.0684814453125,122.82695007324219,118.16577911376953,115.24231719970703
41,207,194,103,46,42,22,23,-13.865419387817383,71.47093963623047,24.263416290283203,-3.3121471405029297,-25.869670867919922,-44.234619140625,24.378265380859375,2.8957197666168213,-60.46466827392578,-72.43933868408203,-64.72225952148438,-44.44136047363281,140.83526611328125,137.19546508789062,128.04049682617188,122.80757141113281,118.14618682861328,115.23828887939453
